video_id,trending_date,title,channel_title,category_id,tags,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,description
Z2Uf4s7Up3A,18.16.03,VELAIKAARI | 1 Kg Biriyani,1 Kg Biriyani,23,"1 Kg Biriyani|""1 Kilo Biriyani""|""Tamil Funny Videos""|""Entertainment Channel""|""Velaikaari""|""velaikari""|""theni""|""fire accident""|""theni fire accident""|""40 people death""|""stephen hawking""|""theory of everything""|""stephen hawking dead""|""kurangani""|""accident""|""forest fire""|""IT""|""BPO""|""Jobless""|""VIP""|""taylor swift""|""taylor swift delicate""|""enga veetu maapilai""|""arya""|""sivakarthikeyan""|""vikatan""|""deivamagal""",95186,7683,367,614,FALSE,FALSE,"A satire comedy video about a day in the life of a housemaid (VELAIKAARI), mocking the society of engineers with a degree for namesake, insisting them to pick house maid work over their under paid IT/ BPO jobs. The maid says about her cool awesome life, her job merits, credits and the troubles she faces in it.\n\n1 Kg Briyani is a Tamil Entertainment Channel by Abbishek Rabi, Cibi Agnel and Aldo Xavier. We make comedy sketches for the fun of it.  We love to entertain people through videos inspired from the situations we faced in our lives. Like and Subscribe to our Page and Channel for your weekly dose of entertainment.\n\n\nAbbishek Rabi : https://www.facebook.com/abbishek.rabi.1395\nCibi Agnel : https://www.facebook.com/vijay.agnel.7\nAldo Xavier : https://www.facebook.com/aldo.xavier.14\n\nOfficial Page : https://www.facebook.com/1kgbiriyani\n\nInstagram : https://www.instagram.com/1kgbiriyani\n\nTwitter : https://www.twitter.com/1kgbiriyani\n\nIn Association with Divo\nhttp://www.facebook.com/divomovies\nhttps://twitter.com/divomovies"
Z2Uf4s7Up3A,18.17.03,VELAIKAARI | 1 Kg Biriyani,1 Kg Biriyani,23,"1 Kg Biriyani|""1 Kilo Biriyani""|""Tamil Funny Videos""|""Entertainment Channel""|""Velaikaari""|""velaikari""|""theni""|""fire accident""|""theni fire accident""|""40 people death""|""stephen hawking""|""theory of everything""|""stephen hawking dead""|""kurangani""|""accident""|""forest fire""|""IT""|""BPO""|""Jobless""|""VIP""|""taylor swift""|""taylor swift delicate""|""enga veetu maapilai""|""arya""|""sivakarthikeyan""|""vikatan""|""deivamagal""",117174,8524,412,676,FALSE,FALSE,"A satire comedy video about a day in the life of a housemaid (VELAIKAARI), mocking the society of engineers with a degree for namesake, insisting them to pick house maid work over their under paid IT/ BPO jobs. The maid says about her cool awesome life, her job merits, credits and the troubles she faces in it.\n\n1 Kg Briyani is a Tamil Entertainment Channel by Abbishek Rabi, Cibi Agnel and Aldo Xavier. We make comedy sketches for the fun of it.  We love to entertain people through videos inspired from the situations we faced in our lives. Like and Subscribe to our Page and Channel for your weekly dose of entertainment.\n\n\nAbbishek Rabi : https://www.facebook.com/abbishek.rabi.1395\nCibi Agnel : https://www.facebook.com/vijay.agnel.7\nAldo Xavier : https://www.facebook.com/aldo.xavier.14\n\nOfficial Page : https://www.facebook.com/1kgbiriyani\n\nInstagram : https://www.instagram.com/1kgbiriyani\n\nTwitter : https://www.twitter.com/1kgbiriyani\n\nIn Association with Divo\nhttp://www.facebook.com/divomovies\nhttps://twitter.com/divomovies"
PtquZL4whd0,18.19.03,Responding to Comments | Ep. 1 | 1 Kg Biriyani,1 Kg Biriyani,23,"1 Kg Biriyani|""1 Kilo Biriyani""|""Tamil Funny Videos""|""Entertainment Channel""|""mean comments colleen""|""comments""|""viral""|""video""|""responding to mean comments""|""responding to mean comments india""|""responding to mean tweets""",52622,3479,159,907,FALSE,FALSE,"1 Kg Briyani is a Tamil Entertainment Channel by Abbishek Rabi, Cibi Agnel and Aldo Xavier. We make comedy sketches for the fun of it.  We love to entertain people through videos inspired from the situations we faced in our lives. Like and Subscribe to our Page and Channel for your weekly dose of entertainment.\n\n\nAbbishek Rabi : https://www.facebook.com/abbishek.rabi.1395\nCibi Agnel : https://www.facebook.com/vijay.agnel.7\nAldo Xavier : https://www.facebook.com/aldo.xavier.14\n\nOfficial Page : https://www.facebook.com/1kgbiriyani\n\nInstagram : https://www.instagram.com/1kgbiriyani\n\nTwitter : https://www.twitter.com/1kgbiriyani\n\nIn Association with Divo\nhttp://www.facebook.com/divomovies\nhttps://twitter.com/divomovies"
5eZvAKJy6BU,18.02.04,Couple Goals vs Reality | 1 Kg Biriyani,1 Kg Biriyani,23,"1 Kg Biriyani|""1 Kilo Biriyani""|""Tamil Funny Videos""|""Entertainment Channel""|""couple""|""goals""|""romance""|""love""|""cute""|""story""|""1 kg biriyani""|""1kg biriyani""|""gautham vasudev menon""|""gautham menon""|""gautham menon interviews""|""gautham menon movies""|""gautham menon songs""|""enai noki paayum thotta""|""visiri song""|""enai noki paayum thotta songs""|""dhruva natchathiram""|""dhruva natchathiram teaser""|""ondraga entertainment""|""ondraga entertainment videos""|""maa short film""|""gautham menon new""|""gautham menon latest""",72049,6934,495,473,FALSE,FALSE,"This video is a comical representation of how the so called couple goals don't happen for every couple and how it turns out in realty to one. \n\n1 Kg Briyani is a Tamil Entertainment Channel by Abbishek Rabi, Cibi Agnel and Aldo Xavier. We make comedy sketches for the fun of it.  We love to entertain people through videos inspired from the situations we faced in our lives. Like and Subscribe to our Page and Channel for your weekly dose of entertainment.\n\n\nAbbishek Rabi : https://www.facebook.com/abbishek.rabi.1395\nCibi Agnel : https://www.facebook.com/vijay.agnel.7\nAldo Xavier : https://www.facebook.com/aldo.xavier.14\n\nOfficial Page : https://www.facebook.com/1kgbiriyani\n\nInstagram : https://www.instagram.com/1kgbiriyani\n\nTwitter : https://www.twitter.com/1kgbiriyani\n\nIn Association with Divo\nhttp://www.facebook.com/divomovies\nhttps://twitter.com/divomovies"
5eZvAKJy6BU,18.03.04,Couple Goals vs Reality | 1 Kg Biriyani,1 Kg Biriyani,23,"1 Kg Biriyani|""1 Kilo Biriyani""|""Tamil Funny Videos""|""Entertainment Channel""|""couple""|""goals""|""romance""|""love""|""cute""|""story""|""1 kg biriyani""|""1kg biriyani""|""gautham vasudev menon""|""gautham menon""|""gautham menon interviews""|""gautham menon movies""|""gautham menon songs""|""enai noki paayum thotta""|""visiri song""|""enai noki paayum thotta songs""|""dhruva natchathiram""|""dhruva natchathiram teaser""|""ondraga entertainment""|""ondraga entertainment videos""|""maa short film""|""gautham menon new""|""gautham menon latest""",126643,9393,776,622,FALSE,FALSE,"This video is a comical representation of how the so called couple goals don't happen for every couple and how it turns out in realty to one. \n\n1 Kg Briyani is a Tamil Entertainment Channel by Abbishek Rabi, Cibi Agnel and Aldo Xavier. We make comedy sketches for the fun of it.  We love to entertain people through videos inspired from the situations we faced in our lives. Like and Subscribe to our Page and Channel for your weekly dose of entertainment.\n\n\nAbbishek Rabi : https://www.facebook.com/abbishek.rabi.1395\nCibi Agnel : https://www.facebook.com/vijay.agnel.7\nAldo Xavier : https://www.facebook.com/aldo.xavier.14\n\nOfficial Page : https://www.facebook.com/1kgbiriyani\n\nInstagram : https://www.instagram.com/1kgbiriyani\n\nTwitter : https://www.twitter.com/1kgbiriyani\n\nIn Association with Divo\nhttp://www.facebook.com/divomovies\nhttps://twitter.com/divomovies"
5eZvAKJy6BU,18.04.04,Couple Goals vs Reality | 1 Kg Biriyani,1 Kg Biriyani,23,"1 Kg Biriyani|""1 Kilo Biriyani""|""Tamil Funny Videos""|""Entertainment Channel""|""couple""|""goals""|""romance""|""love""|""cute""|""story""|""1 kg biriyani""|""1kg biriyani""|""gautham vasudev menon""|""gautham menon""|""gautham menon interviews""|""gautham menon movies""|""gautham menon songs""|""enai noki paayum thotta""|""visiri song""|""enai noki paayum thotta songs""|""dhruva natchathiram""|""dhruva natchathiram teaser""|""ondraga entertainment""|""ondraga entertainment videos""|""maa short film""|""gautham menon new""|""gautham menon latest""",154968,10549,903,687,FALSE,FALSE,"This video is a comical representation of how the so called couple goals don't happen for every couple and how it turns out in realty to one. \n\n1 Kg Briyani is a Tamil Entertainment Channel by Abbishek Rabi, Cibi Agnel and Aldo Xavier. We make comedy sketches for the fun of it.  We love to entertain people through videos inspired from the situations we faced in our lives. Like and Subscribe to our Page and Channel for your weekly dose of entertainment.\n\n\nAbbishek Rabi : https://www.facebook.com/abbishek.rabi.1395\nCibi Agnel : https://www.facebook.com/vijay.agnel.7\nAldo Xavier : https://www.facebook.com/aldo.xavier.14\n\nOfficial Page : https://www.facebook.com/1kgbiriyani\n\nInstagram : https://www.instagram.com/1kgbiriyani\n\nTwitter : https://www.twitter.com/1kgbiriyani\n\nIn Association with Divo\nhttp://www.facebook.com/divomovies\nhttps://twitter.com/divomovies"
u2qpVH_4L00,18.05.04,Trichy Roommate | Ft. VJ Pappu | 1 Kg Biriyani,1 Kg Biriyani,23,"1 Kg Biriyani|""1 Kilo Biriyani""|""Tamil Funny Videos""|""Entertainment Channel""|""Sivakarthikeyan""|""Keerthy Suresh""|""Hansika motwani""|""SK""|""Trichy""|""Trichy roommate""|""Funny video 2018""|""2K18""|""Remo""|""Rajini Murugan""|""Edhir neechal""|""kaaki sattai""|""Anirudh""|""VJ pappu""|""VJ""|""Pappu""|""Vijay TV anchor""|""KPY anchor""|""KPY champions""|""KPY""|""Vijay Tv""|""Enga veetu maapilai""|""Arya""|""marriage""|""Aparnathi""|""Sangeetha""|""Finals""|""Priyamanaval""|""priyamanaval 980""",86263,5023,844,614,FALSE,FALSE,"A funny sketch about the dreams and hopes of a Trichy guy living in Chennai and the problems he gives his roommate on his way into Tamil Cinema following his role model, idol Sivakarthikeyan. \n\n1 Kg Briyani is a Tamil Entertainment Channel by Abbishek Rabi, Cibi Agnel and Aldo Xavier. We make comedy sketches for the fun of it.  We love to entertain people through videos inspired from the situations we faced in our lives. Like and Subscribe to our Page and Channel for your weekly dose of entertainment.\n\n\nAbbishek Rabi : https://www.facebook.com/abbishek.rabi.1395\nCibi Agnel : https://www.facebook.com/vijay.agnel.7\nAldo Xavier : https://www.facebook.com/aldo.xavier.14\n\nOfficial Page : https://www.facebook.com/1kgbiriyani\n\nInstagram : https://www.instagram.com/1kgbiriyani\n\nTwitter : https://www.twitter.com/1kgbiriyani\n\nIn Association with Divo\nhttp://www.facebook.com/divomovies\nhttps://twitter.com/divomovies"
NTKBYlFO8Zo,18.06.04,Sunny vs Mia 😍 | 18+ | 1 Kg Biriyani,1 Kg Biriyani,23,"1 Kg Biriyani|""1 Kilo Biriyani""|""Tamil Funny Videos""|""Entertainment Channel""|""sunny leone""|""Mia khalifa""|""sunny""|""mia""|""khalifa""|""sterlite""|""issue""|""thoothukudi""|""protest""|""tuticorin""|""vedanta""|""BJP""|""Politics""|""IPL""|""MI Vs CSK""|""MI""|""CSK""|""Chennai""|""Mumbai""|""Dhoni""|""Lions""|""youth politics""|""Copper""|""sterlite factor""|""industry""|""Tamil Nadu""|""Sulphur""|""Toxic gases""|""cancer""|""chennai protest""|""sterlite protest""|""sterlite protest in tuticorin""|""sterlite copper""",125793,14571,510,1383,FALSE,FALSE,"1 Kg Briyani is a Tamil Entertainment Channel by Abbishek Rabi, Cibi Agnel and Aldo Xavier. We make comedy sketches for the fun of it.  We love to entertain people through videos inspired from the situations we faced in our lives. Like and Subscribe to our Page and Channel for your weekly dose of entertainment.\n\n\nAbbishek Rabi : https://www.facebook.com/abbishek.rabi.1395\nCibi Agnel : https://www.facebook.com/vijay.agnel.7\nAldo Xavier : https://www.facebook.com/aldo.xavier.14\n\nOfficial Page : https://www.facebook.com/1kgbiriyani\n\nInstagram : https://www.instagram.com/1kgbiriyani\n\nTwitter : https://www.twitter.com/1kgbiriyani\n\nIn Association with Divo\nhttp://www.facebook.com/divomovies\nhttps://twitter.com/divomovies"
NTKBYlFO8Zo,18.06.04,Sunny vs Mia 😍 | 18+ | 1 Kg Biriyani,1 Kg Biriyani,23,"1 Kg Biriyani|""1 Kilo Biriyani""|""Tamil Funny Videos""|""Entertainment Channel""|""sunny leone""|""Mia khalifa""|""sunny""|""mia""|""khalifa""|""sterlite""|""issue""|""thoothukudi""|""protest""|""tuticorin""|""vedanta""|""BJP""|""Politics""|""IPL""|""MI Vs CSK""|""MI""|""CSK""|""Chennai""|""Mumbai""|""Dhoni""|""Lions""|""youth politics""|""Copper""|""sterlite factor""|""industry""|""Tamil Nadu""|""Sulphur""|""Toxic gases""|""cancer""|""chennai protest""|""sterlite protest""|""sterlite protest in tuticorin""|""sterlite copper""",125793,14571,510,1383,FALSE,FALSE,"1 Kg Briyani is a Tamil Entertainment Channel by Abbishek Rabi, Cibi Agnel and Aldo Xavier. We make comedy sketches for the fun of it.  We love to entertain people through videos inspired from the situations we faced in our lives. Like and Subscribe to our Page and Channel for your weekly dose of entertainment.\n\n\nAbbishek Rabi : https://www.facebook.com/abbishek.rabi.1395\nCibi Agnel : https://www.facebook.com/vijay.agnel.7\nAldo Xavier : https://www.facebook.com/aldo.xavier.14\n\nOfficial Page : https://www.facebook.com/1kgbiriyani\n\nInstagram : https://www.instagram.com/1kgbiriyani\n\nTwitter : https://www.twitter.com/1kgbiriyani\n\nIn Association with Divo\nhttp://www.facebook.com/divomovies\nhttps://twitter.com/divomovies"
NTKBYlFO8Zo,18.07.04,Sunny vs Mia 😍 | 18+ | 1 Kg Biriyani,1 Kg Biriyani,23,"1 Kg Biriyani|""1 Kilo Biriyani""|""Tamil Funny Videos""|""Entertainment Channel""|""sunny leone""|""Mia khalifa""|""sunny""|""mia""|""khalifa""|""sterlite""|""issue""|""thoothukudi""|""protest""|""tuticorin""|""vedanta""|""BJP""|""Politics""|""IPL""|""MI Vs CSK""|""MI""|""CSK""|""Chennai""|""Mumbai""|""Dhoni""|""Lions""|""youth politics""|""Copper""|""sterlite factor""|""industry""|""Tamil Nadu""|""Sulphur""|""Toxic gases""|""cancer""|""chennai protest""|""sterlite protest""|""sterlite protest in tuticorin""|""sterlite copper""",277791,21542,1022,1974,FALSE,FALSE,"1 Kg Briyani is a Tamil Entertainment Channel by Abbishek Rabi, Cibi Agnel and Aldo Xavier. We make comedy sketches for the fun of it.  We love to entertain people through videos inspired from the situations we faced in our lives. Like and Subscribe to our Page and Channel for your weekly dose of entertainment.\n\n\nAbbishek Rabi : https://www.facebook.com/abbishek.rabi.1395\nCibi Agnel : https://www.facebook.com/vijay.agnel.7\nAldo Xavier : https://www.facebook.com/aldo.xavier.14\n\nOfficial Page : https://www.facebook.com/1kgbiriyani\n\nInstagram : https://www.instagram.com/1kgbiriyani\n\nTwitter : https://www.twitter.com/1kgbiriyani\n\nIn Association with Divo\nhttp://www.facebook.com/divomovies\nhttps://twitter.com/divomovies"
NTKBYlFO8Zo,18.07.04,Sunny vs Mia 😍 | 18+ | 1 Kg Biriyani,1 Kg Biriyani,23,"1 Kg Biriyani|""1 Kilo Biriyani""|""Tamil Funny Videos""|""Entertainment Channel""|""sunny leone""|""Mia khalifa""|""sunny""|""mia""|""khalifa""|""sterlite""|""issue""|""thoothukudi""|""protest""|""tuticorin""|""vedanta""|""BJP""|""Politics""|""IPL""|""MI Vs CSK""|""MI""|""CSK""|""Chennai""|""Mumbai""|""Dhoni""|""Lions""|""youth politics""|""Copper""|""sterlite factor""|""industry""|""Tamil Nadu""|""Sulphur""|""Toxic gases""|""cancer""|""chennai protest""|""sterlite protest""|""sterlite protest in tuticorin""|""sterlite copper""",277791,21542,1022,1974,FALSE,FALSE,"1 Kg Briyani is a Tamil Entertainment Channel by Abbishek Rabi, Cibi Agnel and Aldo Xavier. We make comedy sketches for the fun of it.  We love to entertain people through videos inspired from the situations we faced in our lives. Like and Subscribe to our Page and Channel for your weekly dose of entertainment.\n\n\nAbbishek Rabi : https://www.facebook.com/abbishek.rabi.1395\nCibi Agnel : https://www.facebook.com/vijay.agnel.7\nAldo Xavier : https://www.facebook.com/aldo.xavier.14\n\nOfficial Page : https://www.facebook.com/1kgbiriyani\n\nInstagram : https://www.instagram.com/1kgbiriyani\n\nTwitter : https://www.twitter.com/1kgbiriyani\n\nIn Association with Divo\nhttp://www.facebook.com/divomovies\nhttps://twitter.com/divomovies"
7OGvlKUtZB4,18.15.04,Bharathiyar in Chennai | 1 Kg Biriyani,1 Kg Biriyani,23,"1 Kg Biriyani|""1 Kilo Biriyani""|""Tamil Funny Videos""|""Entertainment Channel""|""viral video""|""trending""|""video""|""tamil""|""new year's day""|""Bharathiyar""|""csk""|""aasifa""|""case""|""murder""|""gobackmodi""|""go""|""back""|""modi""|""eps""|""ops""|""water""|""pollution""|""chennai""|""meme""|""meme creator""|""MC""",33593,4177,113,315,FALSE,FALSE,"A funny and imaginary take on what will happen if Bharathiyar comes to his proud country to know about the current situations of it. Experience the series of situations in our Tamil Nadu with Mahakavi...\n\n1 Kg Briyani is a Tamil Entertainment Channel by Abbishek Rabi, Cibi Agnel and Aldo Xavier. We make comedy sketches for the fun of it.  We love to entertain people through videos inspired from the situations we faced in our lives. Like and Subscribe to our Page and Channel for your weekly dose of entertainment.\n\n\nAbbishek Rabi : https://www.facebook.com/abbishek.rabi.1395\nCibi Agnel : https://www.facebook.com/vijay.agnel.7\nAldo Xavier : https://www.facebook.com/aldo.xavier.14\n\nOfficial Page : https://www.facebook.com/1kgbiriyani\n\nInstagram : https://www.instagram.com/1kgbiriyani\n\nTwitter : https://www.twitter.com/1kgbiriyani\n\nIn Association with Divo\nhttp://www.facebook.com/divomovies\nhttps://twitter.com/divomovies"
